"","Year","Month","Day","station","Date","PromDiario","ZONA"
"3865","2020","03","30","FAC",2020-03-30,56,"NO"
"3866","2019","11","29","FAC",2019-11-29,46,"NO"
"3867","2020","02","15","FAC",2020-02-15,42,"NO"
"3868","2019","07","31","FAC",2019-07-31,38,"NO"
"3869","2020","04","09","FAC",2020-04-09,35,"NO"
"3870","2019","04","06","FAC",2019-04-06,39,"NO"
"3871","2020","08","19","FAC",2020-08-19,26,"NO"
"3872","2020","10","19","FAC",2020-10-19,21,"NO"
"3873","2019","11","10","FAC",2019-11-10,23,"NO"
"3874","2019","10","08","FAC",2019-10-08,11,"NO"
"3875","2020","04","19","FAC",2020-04-19,43,"NO"
"3876","2020","03","21","FAC",2020-03-21,35,"NO"
"3877","2020","03","02","FAC",2020-03-02,44,"NO"
"3878","2019","12","06","FAC",2019-12-06,41,"NO"
"3879","2020","08","02","FAC",2020-08-02,22,"NO"
"3880","2019","06","03","FAC",2019-06-03,22,"NO"
"3881","2020","04","17","FAC",2020-04-17,42,"NO"
"3882","2020","01","08","FAC",2020-01-08,55,"NO"
"3883","2019","05","06","FAC",2019-05-06,56,"NO"
"3884","2019","04","26","FAC",2019-04-26,69,"NO"
"3885","2019","02","26","FAC",2019-02-26,28,"NO"
"3886","2019","09","14","FAC",2019-09-14,11,"NO"
"3887","2019","08","27","FAC",2019-08-27,40,"NO"
"3888","2020","12","09","FAC",2020-12-09,29,"NO"
"3889","2020","08","03","FAC",2020-08-03,26,"NO"
"3890","2020","07","18","FAC",2020-07-18,36,"NO"
"3891","2019","06","26","FAC",2019-06-26,26,"NO"
"3892","2020","10","11","FAC",2020-10-11,26,"NO"
"3893","2020","02","02","FAC",2020-02-02,35,"NO"
"3894","2019","02","09","FAC",2019-02-09,34,"NO"
"3895","2020","12","02","FAC",2020-12-02,30,"NO"
"3896","2019","11","15","FAC",2019-11-15,31,"NO"
"3897","2019","03","29","FAC",2019-03-29,62,"NO"
"3898","2020","04","01","FAC",2020-04-01,46,"NO"
"3899","2020","10","18","FAC",2020-10-18,32,"NO"
"3900","2019","05","07","FAC",2019-05-07,53,"NO"
"3901","2019","10","18","FAC",2019-10-18,28,"NO"
"3902","2020","09","03","FAC",2020-09-03,30,"NO"
"3903","2019","07","08","FAC",2019-07-08,29,"NO"
"3904","2019","12","03","FAC",2019-12-03,40,"NO"
"3905","2020","01","26","FAC",2020-01-26,26,"NO"
"3906","2019","10","22","FAC",2019-10-22,18,"NO"
"3907","2019","02","23","FAC",2019-02-23,34,"NO"
"3908","2019","12","01","FAC",2019-12-01,38,"NO"
"3909","2019","06","14","FAC",2019-06-14,21,"NO"
"3910","2020","06","29","FAC",2020-06-29,39,"NO"
"3911","2020","02","20","FAC",2020-02-20,57,"NO"
"3912","2020","11","17","FAC",2020-11-17,23,"NO"
"3913","2020","10","04","FAC",2020-10-04,26,"NO"
"3914","2019","08","16","FAC",2019-08-16,27,"NO"
"3915","2019","06","28","FAC",2019-06-28,21,"NO"
"3916","2019","06","06","FAC",2019-06-06,23,"NO"
"3917","2019","01","04","FAC",2019-01-04,58,"NO"
"3918","2020","10","30","FAC",2020-10-30,32,"NO"
"3919","2019","07","30","FAC",2019-07-30,36,"NO"
"3920","2020","01","06","FAC",2020-01-06,67,"NO"
"3921","2020","09","21","FAC",2020-09-21,23,"NO"
"3922","2020","10","15","FAC",2020-10-15,20,"NO"
"3923","2020","12","29","FAC",2020-12-29,55,"NO"
"3924","2019","05","23","FAC",2019-05-23,58,"NO"
"3925","2019","01","14","FAC",2019-01-14,23,"NO"
"3926","2019","09","24","FAC",2019-09-24,32,"NO"
"3927","2019","12","11","FAC",2019-12-11,39,"NO"
"3928","2020","05","31","FAC",2020-05-31,20,"NO"
"3929","2019","01","03","FAC",2019-01-03,59,"NO"
"3930","2020","07","21","FAC",2020-07-21,25,"NO"
"3931","2020","08","07","FAC",2020-08-07,20,"NO"
"3932","2019","12","18","FAC",2019-12-18,53,"NO"
"3933","2020","06","18","FAC",2020-06-18,33,"NO"
"3934","2019","11","28","FAC",2019-11-28,40,"NO"
"3935","2020","11","20","FAC",2020-11-20,31,"NO"
"3936","2020","08","15","FAC",2020-08-15,19,"NO"
"3937","2020","10","20","FAC",2020-10-20,25,"NO"
"3938","2019","06","27","FAC",2019-06-27,22,"NO"
"3939","2020","10","21","FAC",2020-10-21,29,"NO"
"3940","2020","05","29","FAC",2020-05-29,28,"NO"
"3941","2019","02","04","FAC",2019-02-04,40,"NO"
"3942","2019","01","17","FAC",2019-01-17,45,"NO"
"3943","2020","02","04","FAC",2020-02-04,22,"NO"
"3944","2020","03","23","FAC",2020-03-23,33,"NO"
"3945","2020","11","30","FAC",2020-11-30,45,"NO"
"3946","2019","06","25","FAC",2019-06-25,23,"NO"
"3947","2019","08","09","FAC",2019-08-09,32,"NO"
"3948","2019","09","03","FAC",2019-09-03,23,"NO"
"3949","2020","06","19","FAC",2020-06-19,27,"NO"
"3950","2019","02","02","FAC",2019-02-02,47,"NO"
"3951","2020","11","09","FAC",2020-11-09,36,"NO"
"3952","2019","02","21","FAC",2019-02-21,28,"NO"
"3953","2020","12","28","FAC",2020-12-28,35,"NO"
"3954","2019","07","17","FAC",2019-07-17,25,"NO"
"3955","2020","01","05","FAC",2020-01-05,32,"NO"
"3956","2019","08","01","FAC",2019-08-01,26,"NO"
"3957","2020","10","07","FAC",2020-10-07,29,"NO"
"3958","2019","01","05","FAC",2019-01-05,50,"NO"
"3959","2020","09","11","FAC",2020-09-11,15,"NO"
"3960","2019","05","11","FAC",2019-05-11,72,"NO"
"3961","2019","04","17","FAC",2019-04-17,57,"NO"
"3962","2019","04","20","FAC",2019-04-20,35,"NO"
"3963","2020","10","06","FAC",2020-10-06,29,"NO"
"3964","2020","02","14","FAC",2020-02-14,55,"NO"
"3965","2020","02","03","FAC",2020-02-03,24,"NO"
"3966","2020","04","15","FAC",2020-04-15,53,"NO"
"3967","2019","02","03","FAC",2019-02-03,42,"NO"
"3968","2019","02","15","FAC",2019-02-15,48,"NO"
"3969","2019","05","18","FAC",2019-05-18,41,"NO"
"3970","2020","01","25","FAC",2020-01-25,30,"NO"
"3971","2020","06","27","FAC",2020-06-27,30,"NO"
"3972","2019","04","29","FAC",2019-04-29,63,"NO"
"3973","2020","10","14","FAC",2020-10-14,18,"NO"
"3974","2020","01","11","FAC",2020-01-11,39,"NO"
"3975","2019","06","15","FAC",2019-06-15,30,"NO"
"3976","2019","04","11","FAC",2019-04-11,61,"NO"
"3977","2019","11","22","FAC",2019-11-22,44,"NO"
"3978","2019","11","08","FAC",2019-11-08,21,"NO"
"3979","2019","06","22","FAC",2019-06-22,26,"NO"
"3980","2019","10","26","FAC",2019-10-26,22,"NO"
"3981","2019","05","24","FAC",2019-05-24,52,"NO"
"3982","2020","04","21","FAC",2020-04-21,55,"NO"
"3983","2020","11","29","FAC",2020-11-29,49,"NO"
"3984","2019","03","30","FAC",2019-03-30,63,"NO"
"3985","2020","10","05","FAC",2020-10-05,30,"NO"
