"","Year","Month","Day","station","Date","PromDiario","ZONA"
"5719","2019","09","06","PED",2019-09-06,20,"SO"
"5720","2019","08","27","PED",2019-08-27,16,"SO"
"5721","2020","09","25","PED",2020-09-25,23,"SO"
"5722","2020","11","22","PED",2020-11-22,11,"SO"
"5723","2020","08","27","PED",2020-08-27,7,"SO"
"5724","2020","05","05","PED",2020-05-05,19,"SO"
"5725","2020","11","12","PED",2020-11-12,25,"SO"
"5726","2019","01","18","PED",2019-01-18,23,"SO"
"5727","2019","04","19","PED",2019-04-19,19,"SO"
"5728","2020","10","15","PED",2020-10-15,9,"SO"
"5729","2019","06","11","PED",2019-06-11,9,"SO"
"5730","2020","12","18","PED",2020-12-18,17,"SO"
"5731","2019","06","19","PED",2019-06-19,20,"SO"
"5732","2020","09","26","PED",2020-09-26,26,"SO"
"5733","2020","03","19","PED",2020-03-19,19,"SO"
"5734","2019","04","03","PED",2019-04-03,24,"SO"
"5735","2020","11","23","PED",2020-11-23,15,"SO"
"5736","2020","05","06","PED",2020-05-06,18,"SO"
"5737","2020","11","13","PED",2020-11-13,17,"SO"
"5738","2020","02","03","PED",2020-02-03,7,"SO"
"5739","2020","01","13","PED",2020-01-13,22,"SO"
"5740","2019","04","29","PED",2019-04-29,39,"SO"
"5741","2020","06","25","PED",2020-06-25,6,"SO"
"5742","2019","09","08","PED",2019-09-08,13,"SO"
"5743","2019","07","14","PED",2019-07-14,18,"SO"
"5744","2020","04","13","PED",2020-04-13,19,"SO"
"5745","2020","12","19","PED",2020-12-19,24,"SO"
"5746","2019","12","19","PED",2019-12-19,48,"SO"
"5747","2020","03","20","PED",2020-03-20,17,"SO"
"5748","2020","11","24","PED",2020-11-24,15,"SO"
"5749","2019","05","25","PED",2019-05-25,26,"SO"
"5750","2019","10","13","PED",2019-10-13,16,"SO"
"5751","2019","04","04","PED",2019-04-04,26,"SO"
"5752","2020","10","17","PED",2020-10-17,10,"SO"
"5753","2019","04","30","PED",2019-04-30,25,"SO"
"5754","2020","09","18","PED",2020-09-18,10,"SO"
"5755","2019","01","20","PED",2019-01-20,25,"SO"
"5756","2020","09","28","PED",2020-09-28,13,"SO"
"5757","2019","12","12","PED",2019-12-12,26,"SO"
"5758","2019","11","28","PED",2019-11-28,17,"SO"
"5759","2020","04","14","PED",2020-04-14,29,"SO"
"5760","2020","12","20","PED",2020-12-20,19,"SO"
"5761","2020","07","08","PED",2020-07-08,5,"SO"
"5762","2019","12","20","PED",2019-12-20,40,"SO"
"5763","2020","03","21","PED",2020-03-21,24,"SO"
"5764","2019","08","12","PED",2019-08-12,8,"SO"
"5765","2020","09","29","PED",2020-09-29,13,"SO"
"5766","2019","09","10","PED",2019-09-10,20,"SO"
"5767","2020","08","04","PED",2020-08-04,20,"SO"
"5768","2019","04","05","PED",2019-04-05,28,"SO"
"5769","2019","01","21","PED",2019-01-21,22,"SO"
"5770","2020","07","26","PED",2020-07-26,9,"SO"
"5771","2020","07","09","PED",2020-07-09,12,"SO"
"5772","2019","10","06","PED",2019-10-06,12,"SO"
"5773","2020","02","06","PED",2020-02-06,6,"SO"
"5774","2019","11","29","PED",2019-11-29,18,"SO"
"5775","2020","12","21","PED",2020-12-21,27,"SO"
"5776","2020","04","15","PED",2020-04-15,34,"SO"
"5777","2020","06","28","PED",2020-06-28,17,"SO"
"5778","2020","09","30","PED",2020-09-30,22,"SO"
"5779","2019","09","11","PED",2019-09-11,12,"SO"
"5780","2020","08","05","PED",2020-08-05,14,"SO"
"5781","2019","05","02","PED",2019-05-02,14,"SO"
"5782","2019","04","06","PED",2019-04-06,26,"SO"
"5783","2020","09","01","PED",2020-09-01,13,"SO"
"5784","2019","01","22","PED",2019-01-22,13,"SO"
"5785","2020","06","07","PED",2020-06-07,11,"SO"
"5786","2019","08","14","PED",2019-08-14,12,"SO"
"5787","2020","02","07","PED",2020-02-07,11,"SO"
"5788","2019","03","30","PED",2019-03-30,33,"SO"
"5789","2020","06","29","PED",2020-06-29,20,"SO"
"5790","2020","12","22","PED",2020-12-22,24,"SO"
"5791","2020","10","01","PED",2020-10-01,21,"SO"
"5792","2020","04","16","PED",2020-04-16,31,"SO"
"5793","2020","03","23","PED",2020-03-23,16,"SO"
"5794","2019","02","08","PED",2019-02-08,18,"SO"
"5795","2020","06","08","PED",2020-06-08,8,"SO"
"5796","2020","03","15","PED",2020-03-15,16,"SO"
"5797","2019","04","07","PED",2019-04-07,21,"SO"
"5798","2019","01","23","PED",2019-01-23,14,"SO"
"5799","2020","07","11","PED",2020-07-11,10,"SO"
"5800","2020","11","28","PED",2020-11-28,17,"SO"
"5801","2020","05","29","PED",2020-05-29,15,"SO"
"5802","2019","09","13","PED",2019-09-13,10,"SO"
"5803","2019","07","18","PED",2019-07-18,17,"SO"
"5804","2020","12","23","PED",2020-12-23,26,"SO"
"5805","2020","02","08","PED",2020-02-08,10,"SO"
"5806","2020","01","17","PED",2020-01-17,13,"SO"
"5807","2020","03","24","PED",2020-03-24,16,"SO"
"5808","2020","04","17","PED",2020-04-17,37,"SO"
"5809","2020","03","01","PED",2020-03-01,18,"SO"
"5810","2019","11","06","PED",2019-11-06,12,"SO"
"5811","2019","01","24","PED",2019-01-24,14,"SO"
"5812","2019","04","08","PED",2019-04-08,27,"SO"
"5813","2019","09","14","PED",2019-09-14,7,"SO"
"5814","2020","07","12","PED",2020-07-12,10,"SO"
"5815","2019","11","24","PED",2019-11-24,23,"SO"
"5816","2020","10","03","PED",2020-10-03,13,"SO"
"5817","2019","09","04","PED",2019-09-04,16,"SO"
"5818","2020","12","24","PED",2020-12-24,33,"SO"
"5819","2020","08","25","PED",2020-08-25,9,"SO"
"5820","2020","08","08","PED",2020-08-08,6,"SO"
"5821","2019","06","25","PED",2019-06-25,11,"SO"
"5822","2020","03","25","PED",2020-03-25,19,"SO"
"5823","2020","02","09","PED",2020-02-09,11,"SO"
"5824","2020","04","18","PED",2020-04-18,33,"SO"
"5825","2019","04","09","PED",2019-04-09,16,"SO"
"5826","2019","09","15","PED",2019-09-15,10,"SO"
"5827","2020","11","30","PED",2020-11-30,31,"SO"
"5828","2019","01","25","PED",2019-01-25,11,"SO"
"5829","2020","10","04","PED",2020-10-04,14,"SO"
"5830","2020","06","11","PED",2020-06-11,11,"SO"
"5831","2020","08","09","PED",2020-08-09,9,"SO"
"5832","2019","07","20","PED",2019-07-20,16,"SO"
"5833","2020","12","25","PED",2020-12-25,48,"SO"
"5834","2019","05","06","PED",2019-05-06,32,"SO"
"5835","2019","11","08","PED",2019-11-08,10,"SO"
"5836","2019","02","20","PED",2019-02-20,5,"SO"
"5837","2019","06","26","PED",2019-06-26,16,"SO"
"5838","2019","08","18","PED",2019-08-18,18,"SO"
"5839","2019","09","16","PED",2019-09-16,20,"SO"
"5840","2020","04","19","PED",2020-04-19,39,"SO"
"5841","2019","10","30","PED",2019-10-30,25,"SO"
"5842","2020","10","05","PED",2020-10-05,16,"SO"
"5843","2019","01","26","PED",2019-01-26,11,"SO"
"5844","2020","07","14","PED",2020-07-14,16,"SO"
"5845","2019","12","03","PED",2019-12-03,20,"SO"
"5846","2019","11","26","PED",2019-11-26,17,"SO"
"5847","2019","11","09","PED",2019-11-09,8,"SO"
"5848","2020","12","26","PED",2020-12-26,18,"SO"
"5849","2020","06","02","PED",2020-06-02,20,"SO"
"5850","2020","04","12","PED",2020-04-12,17,"SO"
"5851","2019","08","19","PED",2019-08-19,10,"SO"
"5852","2020","06","13","PED",2020-06-13,9,"SO"
"5853","2019","09","17","PED",2019-09-17,17,"SO"
"5854","2020","12","02","PED",2020-12-02,13,"SO"
"5855","2020","10","06","PED",2020-10-06,17,"SO"
"5856","2020","04","20","PED",2020-04-20,30,"SO"
"5857","2019","02","22","PED",2019-02-22,8,"SO"
"5858","2019","01","27","PED",2019-01-27,11,"SO"
"5859","2020","07","15","PED",2020-07-15,18,"SO"
"5860","2019","11","10","PED",2019-11-10,14,"SO"
"5861","2019","05","08","PED",2019-05-08,22,"SO"
"5862","2019","01","19","PED",2019-01-19,21,"SO"
"5863","2020","12","27","PED",2020-12-27,13,"SO"
"5864","2019","12","04","PED",2019-12-04,19,"SO"
"5865","2019","08","20","PED",2019-08-20,9,"SO"
"5866","2019","12","27","PED",2019-12-27,31,"SO"
"5867","2019","06","28","PED",2019-06-28,10,"SO"
"5868","2020","10","07","PED",2020-10-07,18,"SO"
"5869","2020","03","28","PED",2020-03-28,23,"SO"
"5870","2020","09","08","PED",2020-09-08,15,"SO"
"5871","2020","01","28","PED",2020-01-28,6,"SO"
"5872","2020","04","21","PED",2020-04-21,22,"SO"
"5873","2019","01","28","PED",2019-01-28,16,"SO"
"5874","2019","09","19","PED",2019-09-19,13,"SO"
"5875","2019","09","09","PED",2019-09-09,15,"SO"
"5876","2020","11","05","PED",2020-11-05,22,"SO"
"5877","2020","12","28","PED",2020-12-28,13,"SO"
"5878","2019","07","15","PED",2019-07-15,15,"SO"
"5879","2019","08","21","PED",2019-08-21,10,"SO"
"5880","2019","02","24","PED",2019-02-24,14,"SO"
"5881","2020","10","08","PED",2020-10-08,22,"SO"
"5882","2019","04","13","PED",2019-04-13,19,"SO"
"5883","2019","12","05","PED",2019-12-05,20,"SO"
"5884","2019","06","05","PED",2019-06-05,9,"SO"
"5885","2020","03","29","PED",2020-03-29,26,"SO"
"5886","2020","06","16","PED",2020-06-16,25,"SO"
"5887","2020","01","22","PED",2020-01-22,19,"SO"
"5888","2019","01","29","PED",2019-01-29,20,"SO"
"5889","2020","04","22","PED",2020-04-22,24,"SO"
"5890","2019","09","20","PED",2019-09-20,18,"SO"
"5891","2020","12","29","PED",2020-12-29,22,"SO"
"5892","2019","12","29","PED",2019-12-29,13,"SO"
"5893","2019","08","22","PED",2019-08-22,16,"SO"
"5894","2020","10","09","PED",2020-10-09,14,"SO"
"5895","2020","02","13","PED",2020-02-13,18,"SO"
"5896","2020","12","05","PED",2020-12-05,10,"SO"
"5897","2019","07","25","PED",2019-07-25,14,"SO"
"5898","2019","04","14","PED",2019-04-14,39,"SO"
"5899","2020","03","30","PED",2020-03-30,25,"SO"
"5900","2019","12","06","PED",2019-12-06,12,"SO"
"5901","2019","03","22","PED",2019-03-22,14,"SO"
"5902","2019","12","30","PED",2019-12-30,7,"SO"
"5903","2019","09","21","PED",2019-09-21,15,"SO"
"5904","2019","01","30","PED",2019-01-30,13,"SO"
"5905","2020","12","30","PED",2020-12-30,15,"SO"
"5906","2020","04","23","PED",2020-04-23,22,"SO"
"5907","2020","10","10","PED",2020-10-10,13,"SO"
"5908","2019","06","07","PED",2019-06-07,13,"SO"
"5909","2019","07","17","PED",2019-07-17,11,"SO"
"5910","2020","01","16","PED",2020-01-16,24,"SO"
"5911","2019","07","26","PED",2019-07-26,13,"SO"
"5912","2020","02","14","PED",2020-02-14,27,"SO"
"5913","2019","04","15","PED",2019-04-15,40,"SO"
"5914","2020","03","31","PED",2020-03-31,19,"SO"
"5915","2020","03","07","PED",2020-03-07,39,"SO"
"5916","2019","12","07","PED",2019-12-07,24,"SO"
"5917","2020","11","08","PED",2020-11-08,17,"SO"
"5918","2019","02","27","PED",2019-02-27,11,"SO"
"5919","2020","12","31","PED",2020-12-31,10,"SO"
"5920","2019","01","31","PED",2019-01-31,10,"SO"
"5921","2019","09","22","PED",2019-09-22,15,"SO"
"5922","2019","10","08","PED",2019-10-08,7,"SO"
"5923","2020","04","24","PED",2020-04-24,28,"SO"
"5924","2019","06","08","PED",2019-06-08,14,"SO"
"5925","2019","03","15","SAG",2019-03-15,30,"NE"
"5926","2020","02","11","SAG",2020-02-11,28,"NE"
"5927","2020","08","16","SAG",2020-08-16,20,"NE"
"5928","2019","04","04","SAG",2019-04-04,29,"NE"
"5929","2020","04","30","SAG",2020-04-30,16,"NE"
"5930","2020","07","13","SAG",2020-07-13,17,"NE"
"5931","2019","06","23","SAG",2019-06-23,27,"NE"
"5932","2020","05","28","SAG",2020-05-28,27,"NE"
"5933","2019","06","30","SAG",2019-06-30,18,"NE"
"5934","2019","02","02","SAG",2019-02-02,34,"NE"
"5935","2020","10","20","SAG",2020-10-20,18,"NE"
"5936","2019","03","29","SAG",2019-03-29,28,"NE"
"5937","2020","08","20","SAG",2020-08-20,15,"NE"
"5938","2019","01","24","SAG",2019-01-24,28,"NE"
"5939","2019","03","16","SAG",2019-03-16,23,"NE"
"5940","2020","06","17","SAG",2020-06-17,24,"NE"
"5941","2019","03","04","SAG",2019-03-04,22,"NE"
"5942","2020","01","07","SAG",2020-01-07,30,"NE"
"5943","2020","03","13","SAG",2020-03-13,18,"NE"
"5944","2020","02","21","SAG",2020-02-21,15,"NE"
"5945","2020","05","24","SAG",2020-05-24,28,"NE"
"5946","2019","03","24","SAG",2019-03-24,22,"NE"
"5947","2020","01","12","SAG",2020-01-12,28,"NE"
"5948","2020","01","27","SAG",2020-01-27,16,"NE"
"5949","2020","01","21","SAG",2020-01-21,32,"NE"
"5950","2020","06","28","SAG",2020-06-28,24,"NE"
"5951","2020","08","10","SAG",2020-08-10,13,"NE"
"5952","2020","05","15","SAG",2020-05-15,31,"NE"
"5953","2020","11","09","SAG",2020-11-09,26,"NE"
"5954","2020","03","28","SAG",2020-03-28,26,"NE"
"5955","2020","10","25","SAG",2020-10-25,16,"NE"
"5956","2019","07","09","SAG",2019-07-09,25,"NE"
"5957","2020","06","08","SAG",2020-06-08,14,"NE"
"5958","2020","06","29","SAG",2020-06-29,19,"NE"
"5959","2020","03","24","SAG",2020-03-24,24,"NE"
"5960","2020","01","06","SAG",2020-01-06,40,"NE"
"5961","2020","12","14","SAG",2020-12-14,24,"NE"
"5962","2019","03","21","SAG",2019-03-21,24,"NE"
"5963","2020","03","02","SAG",2020-03-02,21,"NE"
"5964","2020","06","26","SAG",2020-06-26,15,"NE"
"5965","2020","05","21","SAG",2020-05-21,40,"NE"
"5966","2019","02","01","SAG",2019-02-01,25,"NE"
"5967","2019","02","03","SAG",2019-02-03,31,"NE"
"5968","2019","07","03","SAG",2019-07-03,15,"NE"
"5969","2020","03","21","SAG",2020-03-21,20,"NE"
"5970","2020","05","07","SAG",2020-05-07,23,"NE"
"5971","2020","05","01","SAG",2020-05-01,18,"NE"
"5972","2020","04","15","SAG",2020-04-15,37,"NE"
"5973","2020","05","27","SAG",2020-05-27,40,"NE"
"5974","2019","06","26","SAG",2019-06-26,19,"NE"
"5975","2020","04","07","SAG",2020-04-07,25,"NE"
"5976","2020","02","13","SAG",2020-02-13,25,"NE"
"5977","2019","05","04","SAG",2019-05-04,43,"NE"
"5978","2019","01","27","SAG",2019-01-27,14,"NE"
"5979","2020","03","29","SAG",2020-03-29,34,"NE"
"5980","2020","12","21","SAG",2020-12-21,36,"NE"
"5981","2020","03","17","SAG",2020-03-17,19,"NE"
"5982","2020","09","13","SAG",2020-09-13,11,"NE"
"5983","2020","12","13","SAG",2020-12-13,19,"NE"
"5984","2020","05","31","SAG",2020-05-31,14,"NE"
"5985","2020","02","29","SAG",2020-02-29,25,"NE"
"5986","2019","03","30","SAG",2019-03-30,38,"NE"
"5987","2020","11","26","SAG",2020-11-26,21,"NE"
"5988","2020","03","12","SAG",2020-03-12,26,"NE"
"5989","2019","02","28","SAG",2019-02-28,23,"NE"
"5990","2020","04","24","SAG",2020-04-24,33,"NE"
"5991","2020","04","08","SAG",2020-04-08,23,"NE"
"5992","2020","12","03","SAG",2020-12-03,22,"NE"
"5993","2020","07","28","SAG",2020-07-28,9,"NE"
"5994","2020","11","23","SAG",2020-11-23,13,"NE"
"5995","2020","05","16","SAG",2020-05-16,29,"NE"
"5996","2020","07","21","SAG",2020-07-21,17,"NE"
"5997","2020","08","21","SAG",2020-08-21,18,"NE"
"5998","2020","06","12","SAG",2020-06-12,7,"NE"
"5999","2020","06","16","SAG",2020-06-16,18,"NE"
"6000","2020","09","09","SAG",2020-09-09,20,"NE"
"6001","2020","05","02","SAG",2020-05-02,22,"NE"
"6002","2020","01","17","SAG",2020-01-17,22,"NE"
"6003","2019","06","24","SAG",2019-06-24,13,"NE"
"6004","2020","03","01","SAG",2020-03-01,28,"NE"
"6005","2020","08","22","SAG",2020-08-22,16,"NE"
"6006","2019","06","22","SAG",2019-06-22,32,"NE"
"6007","2019","03","25","SAG",2019-03-25,18,"NE"
"6008","2020","02","10","SAG",2020-02-10,23,"NE"
"6009","2020","05","14","SAG",2020-05-14,38,"NE"
"6010","2020","08","19","SAG",2020-08-19,23,"NE"
"6011","2019","04","03","SAG",2019-04-03,29,"NE"
"6012","2020","07","12","SAG",2020-07-12,12,"NE"
"6013","2020","04","20","SAG",2020-04-20,30,"NE"
"6014","2020","07","09","SAG",2020-07-09,13,"NE"
"6015","2019","03","08","SAG",2019-03-08,29,"NE"
"6016","2019","03","09","SAG",2019-03-09,34,"NE"
"6017","2020","03","08","SAG",2020-03-08,24,"NE"
"6018","2019","02","18","SAG",2019-02-18,23,"NE"
"6019","2020","03","20","SAG",2020-03-20,23,"NE"
"6020","2020","03","26","SAG",2020-03-26,27,"NE"
"6021","2019","01","09","SAG",2019-01-09,26,"NE"
"6022","2020","06","24","SAG",2020-06-24,13,"NE"
"6023","2020","06","04","SAG",2020-06-04,9,"NE"
"6024","2019","06","28","SAG",2019-06-28,11,"NE"
"6025","2020","12","11","SAG",2020-12-11,29,"NE"
"6026","2020","11","30","SAG",2020-11-30,29,"NE"
"6027","2020","05","13","SAG",2020-05-13,36,"NE"
"6028","2020","02","07","SAG",2020-02-07,27,"NE"
"6029","2020","04","16","SAG",2020-04-16,27,"NE"
"6030","2019","07","07","SAG",2019-07-07,15,"NE"
"6031","2020","11","19","SAG",2020-11-19,11,"NE"
"6032","2020","01","08","SAG",2020-01-08,28,"NE"
"6033","2020","03","22","SAG",2020-03-22,22,"NE"
"6034","2019","02","23","SAG",2019-02-23,23,"NE"
"6035","2020","01","11","SAG",2020-01-11,31,"NE"
"6036","2019","02","20","SAG",2019-02-20,22,"NE"
"6037","2020","08","30","SAG",2020-08-30,8,"NE"
"6038","2020","04","06","SAG",2020-04-06,27,"NE"
"6039","2020","05","26","SAG",2020-05-26,28,"NE"
"6040","2020","08","24","SAG",2020-08-24,16,"NE"
"6041","2020","03","03","SAG",2020-03-03,18,"NE"
"6042","2020","03","05","SAG",2020-03-05,24,"NE"
"6043","2020","02","17","SAG",2020-02-17,17,"NE"
"6044","2020","10","17","SAG",2020-10-17,12,"NE"
"6045","2020","04","17","SAG",2020-04-17,28,"NE"
"6046","2020","04","19","SAG",2020-04-19,42,"NE"
"6047","2020","01","04","SAG",2020-01-04,31,"NE"
"6048","2019","03","18","SAG",2019-03-18,21,"NE"
"6049","2019","03","03","SAG",2019-03-03,22,"NE"
"6050","2020","09","06","SAG",2020-09-06,7,"NE"
"6051","2020","12","05","SAG",2020-12-05,18,"NE"
"6052","2020","01","05","SAG",2020-01-05,27,"NE"
"6053","2019","03","06","SAG",2019-03-06,26,"NE"
"6054","2020","12","26","SAG",2020-12-26,29,"NE"
"6055","2020","11","13","SAG",2020-11-13,28,"NE"
"6056","2020","03","11","SAG",2020-03-11,30,"NE"
"6057","2020","06","20","SAG",2020-06-20,20,"NE"
"6058","2020","02","15","SAG",2020-02-15,29,"NE"
"6059","2020","01","24","SAG",2020-01-24,17,"NE"
"6060","2020","04","12","SAG",2020-04-12,20,"NE"
"6061","2020","08","28","SAG",2020-08-28,16,"NE"
"6062","2020","09","08","SAG",2020-09-08,20,"NE"
"6063","2020","09","11","SAG",2020-09-11,12,"NE"
"6064","2019","03","12","SAG",2019-03-12,37,"NE"
"6065","2020","10","29","SAG",2020-10-29,23,"NE"
"6066","2020","12","06","SAG",2020-12-06,18,"NE"
"6067","2020","12","22","SAG",2020-12-22,28,"NE"
"6068","2019","03","07","SAG",2019-03-07,26,"NE"
"6069","2020","10","26","SAG",2020-10-26,23,"NE"
"6070","2020","08","06","SAG",2020-08-06,11,"NE"
"6071","2020","08","23","SAG",2020-08-23,15,"NE"
"6072","2020","12","07","SAG",2020-12-07,21,"NE"
"6073","2020","11","24","SAG",2020-11-24,20,"NE"
"6074","2020","06","11","SAG",2020-06-11,10,"NE"
"6075","2019","03","23","SAG",2019-03-23,23,"NE"
"6076","2020","09","05","SAG",2020-09-05,11,"NE"
"6077","2020","04","03","SAG",2020-04-03,24,"NE"
"6078","2019","06","21","SAG",2019-06-21,30,"NE"
"6079","2020","07","08","SAG",2020-07-08,6,"NE"
"6080","2020","11","22","SAG",2020-11-22,15,"NE"
"6081","2020","11","15","SAG",2020-11-15,27,"NE"
"6082","2020","07","29","SAG",2020-07-29,13,"NE"
"6083","2020","12","12","SAG",2020-12-12,35,"NE"
"6084","2020","07","14","SAG",2020-07-14,19,"NE"
"6085","2020","07","20","SAG",2020-07-20,27,"NE"
"6086","2020","10","18","SAG",2020-10-18,32,"NE"
"6087","2020","01","26","SAG",2020-01-26,17,"NE"
"6088","2019","02","06","SAG",2019-02-06,36,"NE"
"6089","2020","03","19","SAG",2020-03-19,18,"NE"
"6090","2019","03","11","SAG",2019-03-11,28,"NE"
"6091","2020","03","27","SAG",2020-03-27,35,"NE"
"6092","2020","06","06","SAG",2020-06-06,12,"NE"
"6093","2020","06","13","SAG",2020-06-13,10,"NE"
"6094","2020","08","31","SAG",2020-08-31,13,"NE"
"6095","2019","02","15","SAG",2019-02-15,31,"NE"
"6096","2020","07","02","SAG",2020-07-02,19,"NE"
"6097","2020","02","01","SAG",2020-02-01,22,"NE"
"6098","2020","03","06","SAG",2020-03-06,26,"NE"
"6099","2020","02","16","SAG",2020-02-16,17,"NE"
"6100","2020","12","29","SAG",2020-12-29,31,"NE"
"6101","2020","08","29","SAG",2020-08-29,17,"NE"
"6102","2020","02","09","SAG",2020-02-09,26,"NE"
"6103","2019","03","01","SAG",2019-03-01,28,"NE"
"6104","2019","02","26","SAG",2019-02-26,20,"NE"
"6105","2020","05","25","SAG",2020-05-25,23,"NE"
"6106","2020","03","04","SAG",2020-03-04,16,"NE"
"6107","2020","11","27","SAG",2020-11-27,25,"NE"
"6108","2020","05","10","SAG",2020-05-10,16,"NE"
"6109","2019","01","13","SAG",2019-01-13,20,"NE"
"6110","2019","05","28","SAG",2019-05-28,31,"NE"
"6111","2020","11","14","SAG",2020-11-14,32,"NE"
"6112","2019","01","26","SAG",2019-01-26,30,"NE"
"6113","2020","11","10","SAG",2020-11-10,32,"NE"
"6114","2019","03","02","SAG",2019-03-02,26,"NE"
"6115","2019","04","02","SAG",2019-04-02,25,"NE"
"6116","2020","07","22","SAG",2020-07-22,16,"NE"
"6117","2020","12","20","SAG",2020-12-20,28,"NE"
"6118","2020","11","25","SAG",2020-11-25,23,"NE"
"6119","2020","04","14","SAG",2020-04-14,27,"NE"
"6120","2019","03","05","SAG",2019-03-05,21,"NE"
"6121","2019","03","31","SAG",2019-03-31,35,"NE"
"6122","2019","01","11","SAG",2019-01-11,25,"NE"
"6123","2020","10","21","SAG",2020-10-21,13,"NE"
"6124","2020","06","27","SAG",2020-06-27,22,"NE"
"6125","2020","02","08","SAG",2020-02-08,28,"NE"
